scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,match_url
2025-08-30 23:20:11 UTC,2021-04-26 16:00:00 UTC,BSAD,Gil Vicente,Primeira Liga 2020/2021,2,1,"0:1, 2:0",Estádio Nacional do Jamor,Lisbon - Oeiras,Portugal,https://www.oddsportal.com/football/portugal/primeira-liga-2020-2021/bsad-gil-vicente-61qBP9hg/
2025-08-30 23:23:26 UTC,2021-04-22 18:00:00 UTC,Portimonense,Benfica,Primeira Liga 2020/2021,1,5,"1:1, 0:4",Estádio Municipal de Portimão,Portimo,Portugal,https://www.oddsportal.com/football/portugal/primeira-liga-2020-2021/portimonense-benfica-ED7p9l8C/
2025-08-30 23:23:31 UTC,2021-04-22 16:00:00 UTC,Gil Vicente,Famalicao,Primeira Liga 2020/2021,0,3,"0:0, 0:3",Estádio Cidade de Barcelos,Barcelos,Portugal,https://www.oddsportal.com/football/portugal/primeira-liga-2020-2021/gil-vicente-famalicao-Sd5YBjOg/
2025-08-30 23:25:12 UTC,2021-04-22 14:00:00 UTC,Tondela,Nacional,Primeira Liga 2020/2021,2,1,"1:1, 1:0",Estádio João Cardoso,Tondela,Portugal,https://www.oddsportal.com/football/portugal/primeira-liga-2020-2021/tondela-nacional-6m4xBAw0/
2025-08-30 23:26:46 UTC,2021-04-21 16:00:00 UTC,Maritimo,Rio Ave,Primeira Liga 2020/2021,1,0,"1:0, 0:0",Estádio do Marítimo,Funchal,Portugal,https://www.oddsportal.com/football/portugal/primeira-liga-2020-2021/maritimo-rio-ave-SAp7Qkwm/
2025-08-30 23:26:58 UTC,2021-04-21 14:30:00 UTC,Santa Clara,Moreirense,Primeira Liga 2020/2021,0,0,"0:0, 0:0",Estádio de São Miguel,Ponta Delgada,Portugal,https://www.oddsportal.com/football/portugal/primeira-liga-2020-2021/santa-clara-moreirense-8Q3zWBFP/
2025-08-30 23:27:39 UTC,2021-04-20 19:00:00 UTC,Pacos Ferreira,SC Farense,Primeira Liga 2020/2021,0,2,"0:0, 0:2",Estádio da Capital do Móvel,Paos de Ferreira,Portugal,https://www.oddsportal.com/football/portugal/primeira-liga-2020-2021/pacos-ferreira-sc-farense-AZk2RVNt/
2025-08-30 23:27:51 UTC,2021-04-18 16:30:00 UTC,Nacional,FC Porto,Primeira Liga 2020/2021,0,1,"0:1, 0:0",Estádio da Madeira,Funchal,Portugal,https://www.oddsportal.com/football/portugal/primeira-liga-2020-2021/nacional-fc-porto-zaQgJYVJ/
2025-08-30 23:28:45 UTC,2021-04-17 19:30:00 UTC,Rio Ave,Braga,Primeira Liga 2020/2021,0,0,"0:0, 0:0",Estádio do Rio Ave,Vila do Conde,Portugal,https://www.oddsportal.com/football/portugal/primeira-liga-2020-2021/rio-ave-braga-2gMAdBO6/
2025-08-30 23:29:25 UTC,2021-04-17 17:00:00 UTC,Benfica,Gil Vicente,Primeira Liga 2020/2021,1,2,"0:1, 1:1",Estádio da Luz,Lisbon,Portugal,https://www.oddsportal.com/football/portugal/primeira-liga-2020-2021/benfica-gil-vicente-6RS1bXgf/
2025-08-30 23:29:40 UTC,2021-04-17 17:00:00 UTC,BSAD,Maritimo,Primeira Liga 2020/2021,2,0,"1:0, 1:0",Estádio Nacional do Jamor,Lisbon - Oeiras,Portugal,https://www.oddsportal.com/football/portugal/primeira-liga-2020-2021/bsad-maritimo-z7KIfkgJ/
2025-08-30 23:30:49 UTC,2021-04-17 14:30:00 UTC,Moreirense,Tondela,Primeira Liga 2020/2021,2,3,"2:3, 0:0",Parque Joaquim de Almeida Freitas,Moreira de Conegos,Portugal,https://www.oddsportal.com/football/portugal/primeira-liga-2020-2021/moreirense-tondela-pYFTCW8m/
