scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,match_url
2025-08-31 03:08:24 UTC,2022-04-24 12:00:00 UTC,Nordsjaelland,Viborg,Superliga 2021/2022,2,0,"1:0, 1:0",Right to Dream Park,Farum,Denmark,https://www.oddsportal.com/football/denmark/superliga-2021-2022/nordsjaelland-viborg-Me6CQRcG/
2025-08-31 03:10:10 UTC,2022-04-22 17:00:00 UTC,Sonderjyske,Vejle,Superliga 2021/2022,0,1,"0:0, 0:1",Haderslev Football Stadium,Haderslev,Denmark,https://www.oddsportal.com/football/denmark/superliga-2021-2022/sonderjyske-vejle-4KB7R7rA/
2025-08-31 03:10:11 UTC,2022-04-19 17:00:00 UTC,Randers FC,Silkeborg,Superliga 2021/2022,1,2,"1:2, 0:0",Cepheus Park,Randers,Denmark,https://www.oddsportal.com/football/denmark/superliga-2021-2022/randers-fc-silkeborg-b7EkpJgD/
2025-08-31 03:12:28 UTC,2022-04-18 16:00:00 UTC,Midtjylland,Aalborg,Superliga 2021/2022,2,0,"2:0, 0:0",MCH Arena,Herning,Denmark,https://www.oddsportal.com/football/denmark/superliga-2021-2022/midtjylland-aalborg-KGFooav7/
2025-08-31 03:12:36 UTC,2022-04-18 14:00:00 UTC,FC Copenhagen,Brondby,Superliga 2021/2022,2,0,"0:0, 2:0",Parken Stadium,Copenhagen,Denmark,https://www.oddsportal.com/football/denmark/superliga-2021-2022/fc-copenhagen-brondby-2uLtnuP0/
2025-08-31 03:13:32 UTC,2022-04-18 12:00:00 UTC,Sonderjyske,Aarhus,Superliga 2021/2022,2,1,"1:1, 1:0",Haderslev Football Stadium,Haderslev,Denmark,https://www.oddsportal.com/football/denmark/superliga-2021-2022/sonderjyske-aarhus-W6DaTTDc/
2025-08-31 03:14:25 UTC,2022-04-15 16:00:00 UTC,Nordsjaelland,Sonderjyske,Superliga 2021/2022,2,0,"1:0, 1:0",Right to Dream Park,Farum,Denmark,https://www.oddsportal.com/football/denmark/superliga-2021-2022/nordsjaelland-sonderjyske-GbVC5QLj/
2025-08-31 03:15:42 UTC,2022-04-14 16:00:00 UTC,Brondby,Aalborg,Superliga 2021/2022,0,1,"0:1, 0:0",Brøndby Stadion,Brondby,Denmark,https://www.oddsportal.com/football/denmark/superliga-2021-2022/brondby-aalborg-OlMxmL9f/
2025-08-31 03:17:32 UTC,2022-04-14 12:00:00 UTC,Odense,Vejle,Superliga 2021/2022,2,1,"0:0, 2:1",Nature Energy Park,Odense,Denmark,https://www.oddsportal.com/football/denmark/superliga-2021-2022/odense-vejle-KEUsBnbT/
2025-08-31 03:17:22 UTC,2022-04-13 16:30:00 UTC,Randers FC,Midtjylland,Superliga 2021/2022,1,3,"0:2, 1:1",Cepheus Park,Randers,Denmark,https://www.oddsportal.com/football/denmark/superliga-2021-2022/randers-fc-midtjylland-GOIUlsur/
