scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market
2025-08-16 11:43:58 UTC,2023-08-12 14:00:00 UTC,Sheffield Utd,Crystal Palace,Premier League 2023/2024,0,1,"0:0, 0:1",Bramall Lane,Sheffield,England,"[{'odds_over': '3.95', 'odds_under': '1.26', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '4.20', 'odds_under': '1.26', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '3.75', 'odds_under': '1.28', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:44:07 UTC,2023-12-10 14:00:00 UTC,Everton,Chelsea,Premier League 2023/2024,2,0,"0:0, 2:0",Goodison Park,Liverpool,England,"[{'odds_over': '2.35', 'odds_under': '1.55', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.51', 'odds_under': '1.56', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.55', 'odds_under': '1.52', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:44:20 UTC,2023-09-30 14:00:00 UTC,Everton,Luton,Premier League 2023/2024,1,2,"1:2, 0:0",Goodison Park,Liverpool,England,"[{'odds_over': '2.78', 'odds_under': '1.39', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.97', 'odds_under': '1.45', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.80', 'odds_under': '1.45', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:44:28 UTC,2023-12-30 15:00:00 UTC,Crystal Palace,Brentford,Premier League 2023/2024,3,1,"2:1, 1:0",Selhurst Park,London,England,"[{'odds_over': '3.25', 'odds_under': '1.31', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '3.55', 'odds_under': '1.32', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '3.25', 'odds_under': '1.33', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:44:43 UTC,2023-10-21 14:00:00 UTC,Manchester City,Brighton,Premier League 2023/2024,2,1,"2:0, 0:1",Etihad Stadium,Manchester,England,"[{'odds_over': '1.52', 'odds_under': '2.48', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.56', 'odds_under': '2.56', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.55', 'odds_under': '2.45', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:44:49 UTC,2023-11-12 16:30:00 UTC,Chelsea,Manchester City,Premier League 2023/2024,4,4,"2:2, 2:2",Stamford Bridge,London,England,"[{'odds_over': '2.24', 'odds_under': '1.61', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.36', 'odds_under': '1.62', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.47', 'odds_under': '1.55', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:45:04 UTC,2024-05-05 13:00:00 UTC,Chelsea,West Ham,Premier League 2023/2024,5,0,"3:0, 2:0",Stamford Bridge,London,England,"[{'odds_over': '1.47', 'odds_under': '2.56', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.50', 'odds_under': '2.62', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.45', 'odds_under': '2.80', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:45:10 UTC,2024-04-13 11:30:00 UTC,Newcastle,Tottenham,Premier League 2023/2024,4,0,"2:0, 2:0",St. James' Park,Newcastle,England,"[{'odds_over': '1.46', 'odds_under': '2.58', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.50', 'odds_under': '2.61', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.47', 'odds_under': '2.70', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:45:25 UTC,2024-05-19 15:00:00 UTC,Chelsea,Bournemouth,Premier League 2023/2024,2,1,"1:0, 1:1",Stamford Bridge,London,England,"[{'odds_over': '1.41', 'odds_under': '2.76', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.45', 'odds_under': '2.75', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.28', 'odds_under': '3.75', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:45:32 UTC,2023-09-30 14:00:00 UTC,Newcastle,Burnley,Premier League 2023/2024,2,0,"1:0, 1:0",St. James' Park,Newcastle,England,"[{'odds_over': '2.08', 'odds_under': '1.67', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.10', 'odds_under': '1.81', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.15', 'odds_under': '1.70', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:45:47 UTC,2024-05-19 15:00:00 UTC,Crystal Palace,Aston Villa,Premier League 2023/2024,5,0,"2:0, 3:0",Selhurst Park,London,England,"[{'odds_over': '1.63', 'odds_under': '2.20', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.67', 'odds_under': '2.20', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.65', 'odds_under': '2.25', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:45:53 UTC,2023-12-31 14:00:00 UTC,Tottenham,Bournemouth,Premier League 2023/2024,3,1,"1:0, 2:1",Tottenham Hotspur Stadium,London,England,"[{'odds_over': '1.41', 'odds_under': '2.78', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.44', 'odds_under': '2.87', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.45', 'odds_under': '2.70', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:46:08 UTC,2023-12-06 19:30:00 UTC,Sheffield Utd,Liverpool,Premier League 2023/2024,0,2,"0:1, 0:1",Bramall Lane,Sheffield,England,"[{'odds_over': '1.44', 'odds_under': '2.67', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.48', 'odds_under': '2.75', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.45', 'odds_under': '2.65', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:46:14 UTC,2024-04-02 18:45:00 UTC,Bournemouth,Crystal Palace,Premier League 2023/2024,1,0,"0:0, 1:0",Vitality Stadium,Bournemouth,England,"[{'odds_over': '2.14', 'odds_under': '1.66', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '2.22', 'odds_under': '1.66', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.35', 'odds_under': '1.60', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-16 11:46:30 UTC,2023-09-24 13:00:00 UTC,Arsenal,Tottenham,Premier League 2023/2024,2,2,"1:1, 1:1",Emirates Stadium,London,England,"[{'odds_over': '1.80', 'odds_under': '1.91', 'bookmaker_name': 'BETFAN', 'period': 'FullTime'}, {'odds_over': '1.88', 'odds_under': '2.00', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.85', 'odds_under': '1.95', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
