scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,match_url
2025-08-31 02:18:14 UTC,2022-05-15 12:30:00 UTC,Groningen,Cambuur,Eredivisie 2021/2022,2,3,"0:1, 2:2",Euroborg,Groningen,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/groningen-cambuur-KtV8OYCe/
2025-08-31 02:18:25 UTC,2022-05-15 12:30:00 UTC,Heerenveen,G.A. Eagles,Eredivisie 2021/2022,3,1,"1:0, 2:1",Abe Lenstra Stadion,Heerenveen,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/heerenveen-g-a-eagles-WUyfnx52/
2025-08-31 02:21:29 UTC,2022-05-15 12:30:00 UTC,Vitesse,Ajax,Eredivisie 2021/2022,2,2,"0:1, 2:1",GelreDome,Arnhem,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-ajax-6mU6qzkL/
2025-08-31 02:21:03 UTC,2022-05-15 12:30:00 UTC,Willem II,Utrecht,Eredivisie 2021/2022,3,0,"1:0, 2:0",Koning Willem II Stadion,Tilburg,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/willem-ii-utrecht-0ATArf4R/
2025-08-31 02:26:34 UTC,2022-05-11 18:00:00 UTC,Sittard,Vitesse,Eredivisie 2021/2022,1,2,"1:1, 0:1",Fortuna Sittard Stadion,Sittard,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/sittard-vitesse-dr6vR6Hd/
2025-08-31 02:29:49 UTC,2022-05-10 19:00:00 UTC,Excelsior,Roda,Eredivisie 2021/2022,2,2,"2:0, 0:2",Stadion Woudestein,Rotterdam,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/excelsior-roda-Ug14fUJC/
2025-08-31 02:31:17 UTC,2022-05-08 14:45:00 UTC,Feyenoord,PSV,Eredivisie 2021/2022,2,2,"0:2, 2:0",De Kuip,Rotterdam,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/feyenoord-psv-z5ZrxXPc/
2025-08-31 02:33:18 UTC,2022-05-07 19:00:00 UTC,Groningen,Sparta Rotterdam,Eredivisie 2021/2022,1,2,"0:1, 1:1",Euroborg,Groningen,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/groningen-sparta-rotterdam-ARscETXj/
2025-08-31 02:34:14 UTC,2022-05-07 18:00:00 UTC,Willem II,Heracles,Eredivisie 2021/2022,2,0,"2:0, 0:0",Koning Willem II Stadion,Tilburg,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/willem-ii-heracles-n9G4X8vT/
2025-08-31 02:35:05 UTC,2022-05-07 18:00:00 UTC,Zwolle,Utrecht,Eredivisie 2021/2022,1,1,"0:1, 1:0",MAC³PARK Stadion,Zwolle,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/zwolle-utrecht-dKNizBfA/
2025-08-31 02:37:31 UTC,2022-05-06 18:00:00 UTC,Cambuur,Waalwijk,Eredivisie 2021/2022,1,1,"0:0, 1:1",Cambuur Stadion,Leeuwarden,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/cambuur-waalwijk-QgSeZU9G/
2025-08-31 02:37:29 UTC,2022-05-01 18:00:00 UTC,Waalwijk,Groningen,Eredivisie 2021/2022,3,1,"3:0, 0:1",Mandemakers Stadion,Waalwijk,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/waalwijk-groningen-rDRGYcJ5/
2025-08-31 02:39:17 UTC,2022-05-01 12:30:00 UTC,G.A. Eagles,Vitesse,Eredivisie 2021/2022,1,2,"1:1, 0:1",De Adelaarshorst,Deventer,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/g-a-eagles-vitesse-8fZ3y0Zn/
2025-08-31 02:41:22 UTC,2022-04-30 19:00:00 UTC,Sparta Rotterdam,AZ Alkmaar,Eredivisie 2021/2022,1,1,"0:0, 1:1",Sparta Stadion Het Kasteel,Rotterdam,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/sparta-rotterdam-az-alkmaar-GQPOWylI/
2025-08-31 02:44:27 UTC,2022-04-24 12:30:00 UTC,Feyenoord,Utrecht,Eredivisie 2021/2022,2,1,"0:0, 2:1",De Kuip,Rotterdam,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/feyenoord-utrecht-YaaRNt5m/
2025-08-31 02:44:24 UTC,2022-04-24 12:30:00 UTC,Groningen,Heracles,Eredivisie 2021/2022,0,1,"0:1, 0:0",Euroborg,Groningen,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/groningen-heracles-GrJfT2sQ/
2025-08-31 02:47:13 UTC,2022-04-23 14:30:00 UTC,Nijmegen,Ajax,Eredivisie 2021/2022,0,1,"0:0, 0:1",Goffertstadion,Nijmegen,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/nijmegen-ajax-6DcZLKZa/
2025-08-31 02:49:08 UTC,2022-04-16 16:45:00 UTC,Sittard,Sparta Rotterdam,Eredivisie 2021/2022,3,0,"2:0, 1:0",Fortuna Sittard Stadion,Sittard,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/sittard-sparta-rotterdam-OYVfS1et/
2025-08-31 02:49:39 UTC,2022-04-10 18:00:00 UTC,Zwolle,AZ Alkmaar,Eredivisie 2021/2022,2,1,"0:0, 2:1",MAC³PARK Stadion,Zwolle,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/zwolle-az-alkmaar-EJYe8150/
2025-08-31 02:50:49 UTC,2022-04-10 14:45:00 UTC,Heracles,Feyenoord,Eredivisie 2021/2022,1,4,"1:3, 0:1",Asito Stadium,Almelo,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/heracles-feyenoord-t6zlANzl/
2025-08-31 02:52:07 UTC,2022-04-10 12:30:00 UTC,Vitesse,Cambuur,Eredivisie 2021/2022,1,0,"1:0, 0:0",GelreDome,Arnhem,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/vitesse-cambuur-lxR85akJ/
2025-08-31 02:52:35 UTC,2022-04-10 10:15:00 UTC,Heerenveen,Groningen,Eredivisie 2021/2022,3,1,"1:1, 2:0",Abe Lenstra Stadion,Heerenveen,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/heerenveen-groningen-AoS46uzD/
2025-08-31 02:54:17 UTC,2022-04-09 18:00:00 UTC,Ajax,Sparta Rotterdam,Eredivisie 2021/2022,2,1,"0:1, 2:0",Johan Cruijff Arena,Amsterdam,Netherlands,https://www.oddsportal.com/football/netherlands/eredivisie-2021-2022/ajax-sparta-rotterdam-4OXKGPcK/
