scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,match_url
2025-08-30 21:06:58 UTC,2021-04-12 18:45:00 UTC,Mouscron,Antwerp,Jupiler League 2020/2021,2,3,"0:1, 2:2",Stade Le Canonnier,Mouscron,Belgium,https://www.oddsportal.com/football/belgium/jupiler-league-2020-2021/royal-excel-mouscron-antwerp-lvEVzKHs/
2025-08-30 21:08:45 UTC,2021-04-11 18:45:00 UTC,Beerschot VA,Oostende,Jupiler League 2020/2021,1,2,"1:0, 0:2",Olympisch Stadion,Antwerp,Belgium,https://www.oddsportal.com/football/belgium/jupiler-league-2020-2021/beerschot-va-oostende-COwz8j8B/
2025-08-30 21:08:44 UTC,2021-04-11 16:15:00 UTC,Anderlecht,Club Brugge KV,Jupiler League 2020/2021,2,1,"0:0, 2:1",Lotto Park,Anderlecht,Belgium,https://www.oddsportal.com/football/belgium/jupiler-league-2020-2021/anderlecht-club-brugge-EqnX18we/
2025-08-30 21:11:00 UTC,2021-04-11 14:00:00 UTC,Beveren,Kortrijk,Jupiler League 2020/2021,3,4,"2:1, 1:3",Freethiel Stadion,Beveren,Belgium,https://www.oddsportal.com/football/belgium/jupiler-league-2020-2021/sk-beveren-kortrijk-6scFa7bf/
2025-08-30 21:11:00 UTC,2021-04-11 11:30:00 UTC,Genk,St. Truiden,Jupiler League 2020/2021,4,0,"3:0, 1:0",Cegeka Arena,Genk,Belgium,https://www.oddsportal.com/football/belgium/jupiler-league-2020-2021/genk-st-truiden-YucfKAfF/
2025-08-30 21:11:59 UTC,2021-04-10 18:45:00 UTC,Gent,Charleroi,Jupiler League 2020/2021,4,0,"2:0, 2:0",Planet Group Arena,Gent,Belgium,https://www.oddsportal.com/football/belgium/jupiler-league-2020-2021/gent-charleroi-Q3LPojlj/
2025-08-30 21:11:59 UTC,2021-04-10 16:30:00 UTC,KV Mechelen,Waregem,Jupiler League 2020/2021,4,2,"2:0, 2:2",AFAS-stadion Achter de Kazerne,Mechelen,Belgium,https://www.oddsportal.com/football/belgium/jupiler-league-2020-2021/kv-mechelen-waregem-rFnUD8Xr/
2025-08-30 21:12:55 UTC,2021-04-10 14:15:00 UTC,Cercle Brugge KSV,Leuven,Jupiler League 2020/2021,3,0,"1:0, 2:0",Jan Breydel Stadion,Brugge,Belgium,https://www.oddsportal.com/football/belgium/jupiler-league-2020-2021/cercle-brugge-leuven-hKCeL0rS/
2025-08-30 21:12:55 UTC,2021-04-09 18:45:00 UTC,Eupen,St. Liege,Jupiler League 2020/2021,0,4,"0:1, 0:3",Kehrwegstadion,Eupen,Belgium,https://www.oddsportal.com/football/belgium/jupiler-league-2020-2021/eupen-st-liege-vJFcOCce/
2025-08-30 21:13:58 UTC,2021-04-07 17:00:00 UTC,Beerschot VA,Charleroi,Jupiler League 2020/2021,2,1,"1:0, 1:1",Olympisch Stadion,Antwerp,Belgium,https://www.oddsportal.com/football/belgium/jupiler-league-2020-2021/beerschot-va-charleroi-GdpR9Cwa/
2025-08-30 21:15:10 UTC,2021-04-05 16:15:00 UTC,Antwerp,Anderlecht,Jupiler League 2020/2021,1,4,"0:0, 1:4",Bosuilstadion,Antwerp,Belgium,https://www.oddsportal.com/football/belgium/jupiler-league-2020-2021/antwerp-anderlecht-K6jaaf0a/
2025-08-30 21:16:50 UTC,2021-04-05 11:30:00 UTC,Leuven,Genk,Jupiler League 2020/2021,2,3,"0:1, 2:2",Den Dreef,Heverlee,Belgium,https://www.oddsportal.com/football/belgium/jupiler-league-2020-2021/leuven-genk-ETDiMtTL/
