scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,over_under_3_market
2025-08-20 10:27:07 UTC,2020-11-08 11:30:00 UTC,Lazio,Juventus,Serie A 2020/2021,1,1,"0:1, 1:0",Stadio Olimpico,Rome,Italy,"[{'odds_over': '2.27', 'odds_under': '1.69', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.25', 'odds_under': '1.63', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 09:41:40 UTC,2020-11-08 14:00:00 UTC,Atalanta,Inter,Serie A 2020/2021,1,1,"0:0, 1:1",Gewiss Stadium,Bergamo,Italy,"[{'odds_over': '1.63', 'odds_under': '2.40', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.61', 'odds_under': '2.30', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 09:45:22 UTC,2020-11-08 14:00:00 UTC,Torino,Crotone,Serie A 2020/2021,0,0,"0:0, 0:0",Stadio Olimpico di Torino,Turin,Italy,"[{'odds_over': '2.19', 'odds_under': '1.74', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.05', 'odds_under': '1.76', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 09:54:26 UTC,2020-11-08 14:00:00 UTC,Genoa,AS Roma,Serie A 2020/2021,1,3,"0:1, 1:2",Stadio Luigi Ferraris,Genoa,Italy,"[{'odds_over': '2.11', 'odds_under': '1.79', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.07', 'odds_under': '1.75', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 09:43:29 UTC,2020-11-08 17:00:00 UTC,Bologna,Napoli,Serie A 2020/2021,0,1,"0:1, 0:0",Stadio Renato Dall'Ara,Bologna,Italy,"[{'odds_over': '1.87', 'odds_under': '2.01', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.78', 'odds_under': '2.03', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 10:14:22 UTC,2020-11-08 19:45:00 UTC,AC Milan,Verona,Serie A 2020/2021,2,2,"1:2, 1:0",Stadio Giuseppe Meazza (San Siro),Milan,Italy,"[{'odds_over': '1.90', 'odds_under': '1.98', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.78', 'odds_under': '2.03', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 10:24:38 UTC,2020-11-21 14:00:00 UTC,Crotone,Lazio,Serie A 2020/2021,0,2,"0:1, 0:1",Stadio Ezio Scida,Crotone,Italy,"[{'odds_over': '2.18', 'odds_under': '1.75', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.20', 'odds_under': '1.64', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 10:36:32 UTC,2020-11-21 17:00:00 UTC,Spezia,Atalanta,Serie A 2020/2021,0,0,"0:0, 0:0",Stadio Alberto Picco,La Spezia,Italy,"[{'odds_over': '1.69', 'odds_under': '2.28', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.69', 'odds_under': '2.16', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 10:27:07 UTC,2020-11-21 19:45:00 UTC,Juventus,Cagliari,Serie A 2020/2021,2,0,"2:0, 0:0",Allianz Stadium,Turin,Italy,"[{'odds_over': '1.62', 'odds_under': '2.42', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.57', 'odds_under': '2.35', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 10:33:04 UTC,2020-11-22 11:30:00 UTC,Fiorentina,Benevento,Serie A 2020/2021,0,1,"0:0, 0:1",Stadio Artemio Franchi,Florence,Italy,"[{'odds_over': '1.87', 'odds_under': '2.01', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.91', 'odds_under': '1.88', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 09:47:47 UTC,2020-11-22 14:00:00 UTC,AS Roma,Parma,Serie A 2020/2021,3,0,"3:0, 0:0",Stadio Olimpico,Rome,Italy,"[{'odds_over': '1.69', 'odds_under': '2.28', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.64', 'odds_under': '2.20', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 10:22:29 UTC,2020-11-22 14:00:00 UTC,Verona,Sassuolo,Serie A 2020/2021,0,2,"0:1, 0:1",Stadio Marc'Antonio Bentegodi,Verona,Italy,"[{'odds_over': '1.85', 'odds_under': '2.04', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.87', 'odds_under': '1.93', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 10:31:28 UTC,2020-11-22 14:00:00 UTC,Sampdoria,Bologna,Serie A 2020/2021,1,2,"1:1, 0:1",Stadio Luigi Ferraris,Genoa,Italy,"[{'odds_over': '2.21', 'odds_under': '1.73', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.19', 'odds_under': '1.67', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 10:44:44 UTC,2020-11-22 14:00:00 UTC,Inter,Torino,Serie A 2020/2021,4,2,"0:1, 4:1",Stadio Giuseppe Meazza (San Siro),Milan,Italy,"[{'odds_over': '1.63', 'odds_under': '2.40', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.58', 'odds_under': '2.35', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 10:08:35 UTC,2020-11-22 17:00:00 UTC,Udinese,Genoa,Serie A 2020/2021,1,0,"1:0, 0:0",Bluenergy Stadium - Stadio Friuli,Udine,Italy,"[{'odds_over': '2.88', 'odds_under': '1.46', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.90', 'odds_under': '1.40', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 09:56:39 UTC,2020-11-22 19:45:00 UTC,Napoli,AC Milan,Serie A 2020/2021,1,3,"0:1, 1:2",Stadio Diego Armando Maradona,Naples,Italy,"[{'odds_over': '2.41', 'odds_under': '1.62', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.40', 'odds_under': '1.56', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 09:50:21 UTC,2020-11-28 14:00:00 UTC,Sassuolo,Inter,Serie A 2020/2021,0,3,"0:2, 0:1",Mapei Stadium – Città del Tricolore,Reggio Emilia,Italy,"[{'odds_over': '1.77', 'odds_under': '2.12', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.80', 'odds_under': '2.00', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 10:41:50 UTC,2020-11-28 17:00:00 UTC,Benevento,Juventus,Serie A 2020/2021,1,1,"1:1, 0:0",Stadio Ciro Vigorito,Benevento,Italy,"[{'odds_over': '1.94', 'odds_under': '1.92', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.89', 'odds_under': '1.90', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 09:50:44 UTC,2020-11-28 19:45:00 UTC,Atalanta,Verona,Serie A 2020/2021,0,2,"0:0, 0:2",Gewiss Stadium,Bergamo,Italy,"[{'odds_over': '1.77', 'odds_under': '2.13', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '1.74', 'odds_under': '2.08', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
2025-08-20 10:32:12 UTC,2020-11-29 11:30:00 UTC,Lazio,Udinese,Serie A 2020/2021,1,3,"0:2, 1:1",Stadio Olimpico,Rome,Italy,"[{'odds_over': '2.50', 'odds_under': '1.57', 'bookmaker_name': 'eFortuna.pl', 'period': 'FullTime'}, {'odds_over': '2.65', 'odds_under': '1.47', 'bookmaker_name': 'LV BET', 'period': 'FullTime'}]"
