scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,match_url
2025-08-30 21:00:43 UTC,2021-05-16 13:00:00 UTC,Benevento,Crotone,Serie A 2020/2021,1,1,"1:0, 0:1",Stadio Ciro Vigorito,Benevento,Italy,https://www.oddsportal.com/football/italy/serie-a-2020-2021/benevento-crotone-6iSU6gAH/
2025-08-30 21:00:43 UTC,2021-05-16 13:00:00 UTC,Udinese,Sampdoria,Serie A 2020/2021,0,1,"0:0, 0:1",Bluenergy Stadium - Stadio Friuli,Udine,Italy,https://www.oddsportal.com/football/italy/serie-a-2020-2021/udinese-sampdoria-G2emPzQo/
2025-08-30 21:04:32 UTC,2021-05-15 13:00:00 UTC,Spezia,Torino,Serie A 2020/2021,4,1,"2:0, 2:1",Stadio Alberto Picco,La Spezia,Italy,https://www.oddsportal.com/football/italy/serie-a-2020-2021/spezia-torino-OSbeNEfb/
2025-08-30 21:04:31 UTC,2021-05-13 18:45:00 UTC,Crotone,Verona,Serie A 2020/2021,2,1,"1:0, 1:1",Stadio Ezio Scida,Crotone,Italy,https://www.oddsportal.com/football/italy/serie-a-2020-2021/crotone-verona-2aVDAyBh/
2025-08-30 21:06:12 UTC,2021-05-12 18:45:00 UTC,Atalanta,Benevento,Serie A 2020/2021,2,0,"1:0, 1:0",Gewiss Stadium,Bergamo,Italy,https://www.oddsportal.com/football/italy/serie-a-2020-2021/atalanta-benevento-v35zcItg/
2025-08-30 21:06:12 UTC,2021-05-12 18:45:00 UTC,Bologna,Genoa,Serie A 2020/2021,0,2,"0:1, 0:1",Stadio Renato Dall'Ara,Bologna,Italy,https://www.oddsportal.com/football/italy/serie-a-2020-2021/bologna-genoa-zVbqedB5/
2025-08-30 21:07:17 UTC,2021-05-12 18:45:00 UTC,Inter,AS Roma,Serie A 2020/2021,3,1,"2:1, 1:0",Stadio Giuseppe Meazza (San Siro),Milan,Italy,https://www.oddsportal.com/football/italy/serie-a-2020-2021/inter-as-roma-4Aj0iEAU/
2025-08-30 21:07:17 UTC,2021-05-12 18:45:00 UTC,Lazio,Parma,Serie A 2020/2021,1,0,"0:0, 1:0",Stadio Olimpico,Rome,Italy,https://www.oddsportal.com/football/italy/serie-a-2020-2021/lazio-parma-QJidhfeO/
2025-08-30 21:08:50 UTC,2021-05-12 18:45:00 UTC,Sampdoria,Spezia,Serie A 2020/2021,2,2,"1:1, 1:1",Stadio Luigi Ferraris,Genoa,Italy,https://www.oddsportal.com/football/italy/serie-a-2020-2021/sampdoria-spezia-tps5Cctt/
2025-08-30 21:08:49 UTC,2021-05-12 18:45:00 UTC,Sassuolo,Juventus,Serie A 2020/2021,1,3,"0:2, 1:1",Mapei Stadium – Città del Tricolore,Reggio Emilia,Italy,https://www.oddsportal.com/football/italy/serie-a-2020-2021/sassuolo-juventus-UibmfGQB/
2025-08-30 21:11:38 UTC,2021-05-09 16:00:00 UTC,AS Roma,Crotone,Serie A 2020/2021,5,0,"0:0, 5:0",Stadio Olimpico,Rome,Italy,https://www.oddsportal.com/football/italy/serie-a-2020-2021/as-roma-crotone-8Kb4fPKf/
2025-08-30 21:11:38 UTC,2021-05-09 13:00:00 UTC,Benevento,Cagliari,Serie A 2020/2021,1,3,"1:1, 0:2",Stadio Ciro Vigorito,Benevento,Italy,https://www.oddsportal.com/football/italy/serie-a-2020-2021/benevento-cagliari-Qe9ae55l/
2025-08-30 21:13:17 UTC,2021-05-09 13:00:00 UTC,Verona,Torino,Serie A 2020/2021,1,1,"0:0, 1:1",Stadio Marc'Antonio Bentegodi,Verona,Italy,https://www.oddsportal.com/football/italy/serie-a-2020-2021/verona-torino-0C6WcbRn/
2025-08-30 21:18:18 UTC,2021-05-02 13:00:00 UTC,Sassuolo,Atalanta,Serie A 2020/2021,1,1,"0:1, 1:0",Mapei Stadium – Città del Tricolore,Reggio Emilia,Italy,https://www.oddsportal.com/football/italy/serie-a-2020-2021/sassuolo-atalanta-fisgllbL/
2025-08-30 21:19:49 UTC,2021-05-01 18:45:00 UTC,AC Milan,Benevento,Serie A 2020/2021,2,0,"1:0, 1:0",Stadio Giuseppe Meazza (San Siro),Milan,Italy,https://www.oddsportal.com/football/italy/serie-a-2020-2021/ac-milan-benevento-xGWcm8DR/
2025-08-30 21:19:30 UTC,2021-05-01 16:00:00 UTC,Crotone,Inter,Serie A 2020/2021,0,2,"0:0, 0:2",Stadio Ezio Scida,Crotone,Italy,https://www.oddsportal.com/football/italy/serie-a-2020-2021/crotone-inter-UDBxtQ51/
2025-08-30 21:21:07 UTC,2021-04-26 18:45:00 UTC,Lazio,AC Milan,Serie A 2020/2021,3,0,"1:0, 2:0",Stadio Olimpico,Rome,Italy,https://www.oddsportal.com/football/italy/serie-a-2020-2021/lazio-ac-milan-0KvmV8iq/
2025-08-30 21:22:28 UTC,2021-04-25 16:00:00 UTC,Cagliari,AS Roma,Serie A 2020/2021,3,2,"1:1, 2:1",Unipol Domus,Cagliari,Italy,https://www.oddsportal.com/football/italy/serie-a-2020-2021/cagliari-as-roma-8preTnMe/
2025-08-30 21:23:22 UTC,2021-04-25 13:00:00 UTC,Fiorentina,Juventus,Serie A 2020/2021,1,1,"1:0, 0:1",Stadio Artemio Franchi,Florence,Italy,https://www.oddsportal.com/football/italy/serie-a-2020-2021/fiorentina-juventus-fw2KZlqS/
2025-08-30 21:24:09 UTC,2021-04-25 13:00:00 UTC,Inter,Verona,Serie A 2020/2021,1,0,"0:0, 1:0",Stadio Giuseppe Meazza (San Siro),Milan,Italy,https://www.oddsportal.com/football/italy/serie-a-2020-2021/inter-verona-d6OkkUrF/
2025-08-30 21:24:44 UTC,2021-04-25 10:30:00 UTC,Benevento,Udinese,Serie A 2020/2021,2,4,"1:2, 1:2",Stadio Ciro Vigorito,Benevento,Italy,https://www.oddsportal.com/football/italy/serie-a-2020-2021/benevento-udinese-2qPojAT8/
2025-08-30 21:25:56 UTC,2021-04-24 18:45:00 UTC,Sassuolo,Sampdoria,Serie A 2020/2021,1,0,"0:0, 1:0",Mapei Stadium – Città del Tricolore,Reggio Emilia,Italy,https://www.oddsportal.com/football/italy/serie-a-2020-2021/sassuolo-sampdoria-nysaS6y2/
2025-08-30 21:26:22 UTC,2021-04-24 16:00:00 UTC,Parma,Crotone,Serie A 2020/2021,3,4,"1:3, 2:1",Stadio Ennio Tardini,Parma,Italy,https://www.oddsportal.com/football/italy/serie-a-2020-2021/parma-crotone-Gn3GzVTL/
2025-08-30 21:27:52 UTC,2021-04-22 16:30:00 UTC,AS Roma,Atalanta,Serie A 2020/2021,1,1,"0:1, 1:0",Stadio Olimpico,Rome,Italy,https://www.oddsportal.com/football/italy/serie-a-2020-2021/as-roma-atalanta-fDjQPDF3/
2025-08-30 21:28:19 UTC,2021-04-21 18:45:00 UTC,Bologna,Torino,Serie A 2020/2021,1,1,"1:0, 0:1",Stadio Renato Dall'Ara,Bologna,Italy,https://www.oddsportal.com/football/italy/serie-a-2020-2021/bologna-torino-n7F3wXq3/
2025-08-30 21:29:32 UTC,2021-04-21 18:45:00 UTC,Genoa,Benevento,Serie A 2020/2021,2,2,"2:2, 0:0",Stadio Luigi Ferraris,Genoa,Italy,https://www.oddsportal.com/football/italy/serie-a-2020-2021/genoa-benevento-Y3kUOXU9/
2025-08-30 21:31:13 UTC,2021-04-21 18:45:00 UTC,Spezia,Inter,Serie A 2020/2021,1,1,"1:1, 0:0",Stadio Alberto Picco,La Spezia,Italy,https://www.oddsportal.com/football/italy/serie-a-2020-2021/spezia-inter-MPssMVES/
